3.944304526105059e-31,-50.0,49.99999999999999,90.0,-90.0,-90.0
5.781570540075819e-16,-49.2403876506104,41.317591116653475,90.0,-90.0,-80.0
1.231772781718006e-15,-46.984631039295415,32.898992833716555,90.0,-90.0,-70.0
1.9409873999903077e-15,-43.30127018922193,24.99999999999999,90.0,-90.0,-60.0
2.684251781528197e-15,-38.302222155948904,17.86061951567303,90.0,-90.0,-50.0
3.43898221420857e-15,-32.13938048432696,11.697777844051096,90.0,-90.0,-40.0
4.182246595746459e-15,-24.99999999999999,6.698729810778062,90.0,-90.0,-30.0
4.891461214018761e-15,-17.101007166283427,3.0153689607045777,90.0,-90.0,-20.0
5.545076941729185e-15,-8.68240888334651,0.7596123493895988,90.0,-90.0,-10.0
6.123233995736766e-15,6.123233995736766e-15,0.0,90.0,-90.0,0.0
6.608365366517071e-15,8.682408883346524,0.7596123493895988,90.0,-90.0,10.0
6.9857305828572565e-15,17.10100716628344,3.0153689607045777,90.0,-90.0,20.0
7.243863593614841e-15,25.000000000000004,6.698729810778062,90.0,-90.0,30.0
7.374921157879563e-15,32.13938048432696,11.697777844051096,90.0,-90.0,40.0
7.374921157879563e-15,38.302222155948904,17.86061951567303,90.0,-90.0,50.0
7.243863593614843e-15,43.30127018922193,24.999999999999996,90.0,-90.0,60.0
6.9857305828572565e-15,46.984631039295415,32.89899283371656,90.0,-90.0,70.0
6.608365366517071e-15,49.2403876506104,41.31759111665348,90.0,-90.0,80.0
6.123233995736766e-15,50.0,50.0,90.0,-90.0,90.0
1.0632884247878866e-15,-40.55797876726388,42.07720346604307,90.0,-80.0,-90.0
1.7169041524983103e-15,-38.3022221559489,33.65860518310616,90.0,-80.0,-80.0
2.4261187707706125e-15,-34.618861305875406,25.75961234938959,90.0,-80.0,-70.0
3.169383152308502e-15,-29.61981327260238,18.62023186506262,90.0,-80.0,-60.0
3.924113584988875e-15,-23.456971600980445,12.457390193440688,90.0,-80.0,-50.0
4.667377966526764e-15,-16.317591116653475,7.4583421601676605,90.0,-80.0,-40.0
5.3765925847990665e-15,-8.418598282936907,3.7749813100941694,90.0,-80.0,-30.0
6.03020831250949e-15,8.881784197001252e-15,1.5192246987791904,90.0,-80.0,-20.0
6.608365366517071e-15,8.682408883346524,0.7596123493896059,90.0,-80.0,-10.0
7.093496737297375e-15,17.36481776669304,1.5192246987791975,90.0,-80.0,0.0
7.47086195363756e-15,25.783416049629956,3.7749813100941836,90.0,-80.0,10.0
7.728994964395147e-15,33.68240888334652,7.458342160167668,90.0,-80.0,20.0
7.860052528659866e-15,40.82178936767348,12.457390193440695,90.0,-80.0,30.0
7.860052528659866e-15,46.98463103929542,18.620231865062635,90.0,-80.0,40.0
7.728994964395147e-15,51.98367907256846,25.7596123493896,90.0,-80.0,50.0
7.47086195363756e-15,55.66703992264194,33.65860518310616,90.0,-80.0,60.0
7.093496737297375e-15,57.92279653395692,42.07720346604308,90.0,-80.0,70.0
6.60836536651707e-15,58.68240888334652,50.7596123493896,90.0,-80.0,80.0
6.030208312509489e-15,57.92279653395692,59.44202123273612,90.0,-80.0,90.0
2.0942693688384967e-15,-29.883623873011974,35.91436179442114,90.0,-70.0,-90.0
2.803483987110799e-15,-26.200263022938483,28.01536896070458,90.0,-70.0,-80.0
3.5467483686486886e-15,-21.20121498966545,20.875988476377614,90.0,-70.0,-70.0
4.301478801329061e-15,-15.038373318043515,14.713146804755674,90.0,-70.0,-60.0
5.04474318286695e-15,-7.898992833716552,9.714098771482647,90.0,-70.0,-50.0
5.753957801139252e-15,1.4210854715202004e-14,6.0307379214091625,90.0,-70.0,-40.0
6.407573528849676e-15,8.418598282936935,3.7749813100941765,90.0,-70.0,-30.0
6.985730582857257e-15,17.101007166283452,3.015368960704585,90.0,-70.0,-20.0
7.47086195363756e-15,25.783416049629963,3.7749813100941836,90.0,-70.0,-10.0
7.848227169977748e-15,34.20201433256688,6.03073792140917,90.0,-70.0,0.0
8.106360180735332e-15,42.101007166283445,9.71409877148266,90.0,-70.0,10.0
8.237417745000052e-15,49.240387650610415,14.713146804755688,90.0,-70.0,20.0
