-50.0,-3.0616169978683834e-15,49.99999999999999,0.0,-90.0,-90.0
-49.2403876506104,-3.593261210262326e-15,41.317591116653475,0.0,-90.0,-80.0
-46.984631039295415,-4.108751682287632e-15,32.898992833716555,0.0,-90.0,-70.0
-43.30127018922193,-4.592425496802575e-15,24.99999999999999,0.0,-90.0,-60.0
-38.302222155948904,-5.029586469703879e-15,17.86061951567303,0.0,-90.0,-50.0
-32.13938048432696,-5.4069516860440666e-15,11.697777844051096,0.0,-90.0,-40.0
-24.99999999999999,-5.71305509468065e-15,6.698729810778062,0.0,-90.0,-30.0
-17.101007166283427,-5.9385958984380095e-15,3.0153689607045777,0.0,-90.0,-20.0
-8.68240888334651,-6.076721154123128e-15,0.7596123493895988,0.0,-90.0,-10.0
6.123233995736766e-15,-6.123233995736766e-15,0.0,0.0,-90.0,0.0
8.682408883346524,-6.076721154123128e-15,0.7596123493895988,0.0,-90.0,10.0
17.10100716628344,-5.9385958984380095e-15,3.0153689607045777,0.0,-90.0,20.0
25.000000000000004,-5.71305509468065e-15,6.698729810778062,0.0,-90.0,30.0
32.13938048432696,-5.4069516860440666e-15,11.697777844051096,0.0,-90.0,40.0
38.302222155948904,-5.029586469703879e-15,17.86061951567303,0.0,-90.0,50.0
43.30127018922193,-4.592425496802574e-15,24.999999999999996,0.0,-90.0,60.0
46.984631039295415,-4.108751682287631e-15,32.89899283371656,0.0,-90.0,70.0
49.2403876506104,-3.5932612102623256e-15,41.31759111665348,0.0,-90.0,80.0
50.0,-3.061616997868383e-15,50.0,0.0,-90.0,90.0
-40.55797876726388,-3.5467483686486878e-15,42.07720346604307,0.0,-80.0,-90.0
-38.3022221559489,-4.062238840673993e-15,33.65860518310616,0.0,-80.0,-80.0
-34.618861305875406,-4.545912655188936e-15,25.75961234938959,0.0,-80.0,-70.0
-29.61981327260238,-4.983073628090241e-15,18.62023186506262,0.0,-80.0,-60.0
-23.456971600980445,-5.360438844430428e-15,12.457390193440688,0.0,-80.0,-50.0
-16.317591116653475,-5.666542253067011e-15,7.4583421601676605,0.0,-80.0,-40.0
-8.418598282936907,-5.8920830568243705e-15,3.7749813100941694,0.0,-80.0,-30.0
8.881784197001252e-15,-6.030208312509489e-15,1.5192246987791904,0.0,-80.0,-20.0
8.682408883346524,-6.076721154123127e-15,0.7596123493896059,0.0,-80.0,-10.0
17.36481776669304,-6.030208312509489e-15,1.5192246987791975,0.0,-80.0,0.0
25.783416049629956,-5.89208305682437e-15,3.7749813100941836,0.0,-80.0,10.0
33.68240888334652,-5.666542253067011e-15,7.458342160167668,0.0,-80.0,20.0
40.82178936767348,-5.360438844430428e-15,12.457390193440695,0.0,-80.0,30.0
46.98463103929542,-4.98307362809024e-15,18.620231865062635,0.0,-80.0,40.0
51.98367907256846,-4.5459126551889354e-15,25.7596123493896,0.0,-80.0,50.0
55.66703992264194,-4.062238840673992e-15,33.65860518310616,0.0,-80.0,60.0
57.92279653395692,-3.5467483686486874e-15,42.07720346604308,0.0,-80.0,70.0
58.68240888334652,-3.0151041562547445e-15,50.7596123493896,0.0,-80.0,80.0
57.92279653395692,-2.4834599438608016e-15,59.44202123273612,0.0,-80.0,90.0
-29.883623873011974,-3.924113584988874e-15,35.91436179442114,0.0,-70.0,-90.0
-26.200263022938483,-4.407787399503817e-15,28.01536896070458,0.0,-70.0,-80.0
-21.20121498966545,-4.844948372405122e-15,20.875988476377614,0.0,-70.0,-70.0
-15.038373318043515,-5.222313588745309e-15,14.713146804755674,0.0,-70.0,-60.0
-7.898992833716552,-5.528416997381893e-15,9.714098771482647,0.0,-70.0,-50.0
1.4210854715202004e-14,-5.753957801139251e-15,6.0307379214091625,0.0,-70.0,-40.0
8.418598282936935,-5.89208305682437e-15,3.7749813100941765,0.0,-70.0,-30.0
17.101007166283452,-5.938595898438008e-15,3.015368960704585,0.0,-70.0,-20.0
25.783416049629963,-5.892083056824369e-15,3.7749813100941836,0.0,-70.0,-10.0
34.20201433256688,-5.7539578011392506e-15,6.03073792140917,0.0,-70.0,0.0
42.101007166283445,-5.528416997381893e-15,9.71409877148266,0.0,-70.0,10.0
49.240387650610415,-5.222313588745308e-15,14.713146804755688,0.0,-70.0,20.0
55.40322932223235,-4.844948372405122e-15,20.875988476377614,0.0,-70.0,30.0
60.402277355505376,-4.407787399503817e-15,28.015368960704585,0.0,-70.0,40.0
64.08563820557886,-3.924113584988873e-15,35.914361794421154,0.0,-70.0,50.0
66.34139481689384,-3.408623112963568e-15,44.33296007735807,0.0,-70.0,60.0
67.10100716628344,-2.8769789005696253e-15,53.015368960704585,0.0,-70.0,70.0
66.34139481689384,-2.3453346881756824e-15,61.6977778440511,0.0,-70.0,80.0
64.08563820557886,-1.829844216150377e-15,70.11637612698803,0.0,-70.0,90.0
-18.301270189221924,-4.182246595746459e-15,31.69872981077806,0.0,-60.0,-90.0
-13.30222215594889,-4.619407568647764e-15,24.5593493264511,0.0,-60.0,-80.0
-7.139380484326949,-4.99677278498795e-15,18.396507654829165,0.0,-60.0,-70.0
1.7763568394002505e-14,-5.302876193624535e-15,13.397459621556123,0.0,-60.0,-60.0
7.8989928337165765,-5.528416997381893e-15,9.71409877148264,0.0,-60.0,-50.0
16.317591116653496,-5.666542253067011e-15,7.4583421601676605,0.0,-60.0,-40.0
25.000000000000018,-5.71305509468065e-15,6.698729810778069,0.0,-60.0,-30.0
33.68240888334653,-5.666542253067011e-15,7.458342160167668,0.0,-60.0,-20.0
42.10100716628345,-5.528416997381893e-15,9.714098771482647,0.0,-60.0,-10.0
